order_id,order_date,customer_id,store_id,promotion_id,channel,payment_method,order_status,subtotal,tax_amount,shipping_amount,total_amount,total_cost
ORD-017034,2023-07-01,CUST-01515,STORE-005,PROMO-014,In-Store,Gift Card,Completed,44.24,3.32,0.0,47.56,17.36
ORD-017035,2023-11-25,CUST-01497,,PROMO-014,Marketplace,Gift Card,Completed,450.32,33.77,0.3,484.39,201.35
ORD-017036,2024-05-06,CUST-00618,,PROMO-014,Marketplace,PayPal,Completed,359.18,26.94,0.85,386.97,185.91
ORD-017037,2024-05-19,CUST-02943,,PROMO-014,Mobile App,Apple Pay,Returned,384.45,28.83,11.57,424.85,210.81
ORD-017038,2023-09-18,CUST-01220,STORE-008,PROMO-014,In-Store,Debit Card,Shipped,406.26,30.47,0.0,436.73,212.85
ORD-017039,2024-07-16,CUST-01531,STORE-012,PROMO-014,In-Store,Debit Card,Completed,1449.0,108.68,0.0,1557.68,682.3
ORD-017040,2024-05-30,CUST-01291,STORE-015,PROMO-014,In-Store,Credit Card,Completed,414.27,31.07,0.0,445.34,150.79
ORD-017041,2024-05-09,CUST-02959,,PROMO-014,Marketplace,Cash,Completed,3778.4,283.38,15.57,4077.35,1849.43
ORD-017042,2024-06-25,CUST-02685,,PROMO-014,Phone,PayPal,Completed,806.1,60.46,13.28,879.84,423.75
ORD-017043,2023-08-07,CUST-01237,,PROMO-014,Marketplace,PayPal,Processing,503.84,37.79,13.94,555.57,173.11
ORD-017044,2024-07-01,CUST-02239,STORE-011,PROMO-014,In-Store,Debit Card,Cancelled,4083.76,306.28,0.0,4390.04,2098.76
ORD-017045,2024-06-30,CUST-00381,STORE-012,PROMO-010,Website,Credit Card,Completed,23.75,1.78,8.44,33.97,13.16
ORD-017046,2024-05-06,CUST-02698,STORE-007,PROMO-014,In-Store,Debit Card,Completed,1870.59,140.29,0.0,2010.88,920.1
ORD-017047,2023-03-21,CUST-02810,,PROMO-014,Marketplace,Apple Pay,Processing,1090.48,81.79,0.81,1173.08,418.5
ORD-017048,2024-06-12,CUST-00711,STORE-015,PROMO-014,In-Store,Debit Card,Completed,807.73,60.58,0.0,868.31,308.05
ORD-017049,2023-01-26,CUST-00595,,PROMO-014,Website,Cash,Shipped,51.59,3.87,8.91,64.37,23.01
ORD-017050,2024-10-19,CUST-01085,,PROMO-014,Mobile App,Apple Pay,Processing,5751.75,431.38,8.58,6191.71,3241.03
ORD-017051,2024-04-05,CUST-00589,STORE-001,PROMO-014,In-Store,Cash,Cancelled,982.54,73.69,0.0,1056.23,443.91
ORD-017052,2023-09-11,CUST-01781,,PROMO-014,Marketplace,Apple Pay,Completed,248.92,18.67,13.03,280.62,98.5
ORD-017053,2023-11-02,CUST-01309,STORE-002,PROMO-014,Marketplace,Gift Card,Returned,5197.99,389.85,9.6,5597.44,2645.76
ORD-017054,2024-11-27,CUST-02594,STORE-013,PROMO-014,Mobile App,Credit Card,Returned,1856.98,139.27,1.16,1997.41,828.36
ORD-017055,2023-11-22,CUST-02665,STORE-005,PROMO-014,In-Store,Cash,Completed,1385.85,103.94,0.0,1489.79,758.5
ORD-017056,2024-12-24,CUST-02823,,PROMO-014,Website,Cash,Cancelled,662.77,49.71,5.04,717.52,330.44
ORD-017057,2024-01-16,CUST-01927,,PROMO-014,Website,Gift Card,Completed,552.71,41.45,14.4,608.56,296.15
ORD-017058,2023-12-21,CUST-01611,STORE-012,PROMO-014,In-Store,Cash,Cancelled,2407.07,180.53,0.0,2587.6,985.07
ORD-017059,2024-07-22,CUST-00144,STORE-005,PROMO-014,Mobile App,Apple Pay,Shipped,904.35,67.83,11.27,983.45,482.04
ORD-017060,2024-08-29,CUST-02540,STORE-008,PROMO-014,In-Store,Gift Card,Processing,60.26,4.52,0.0,64.78,30.73
ORD-017061,2023-08-31,CUST-01168,STORE-004,PROMO-005,In-Store,Gift Card,Completed,1084.61,81.35,0.0,1165.96,559.53
ORD-017062,2024-06-29,CUST-01360,,PROMO-014,Mobile App,Cash,Cancelled,1789.68,134.23,7.36,1931.27,770.8
ORD-017063,2023-08-20,CUST-02479,,PROMO-014,Marketplace,Gift Card,Shipped,9269.69,695.23,4.32,9969.24,5161.29
ORD-017064,2024-06-16,CUST-01408,,PROMO-010,Website,Credit Card,Processing,2779.22,208.44,0.23,2987.89,1708.09
ORD-017065,2024-05-21,CUST-02277,,PROMO-014,Phone,Cash,Cancelled,157.34,11.8,7.13,176.27,82.9
ORD-017066,2023-03-26,CUST-02247,STORE-004,PROMO-003,Phone,Cash,Shipped,3939.7,295.48,12.74,4247.92,1558.22
ORD-017067,2023-06-29,CUST-00118,,PROMO-004,Marketplace,Credit Card,Completed,1425.84,106.94,8.58,1541.36,724.5
ORD-017068,2023-05-08,CUST-02006,,PROMO-014,Marketplace,Debit Card,Completed,2529.92,189.74,11.15,2730.81,1222.62
ORD-017069,2023-05-23,CUST-00918,STORE-008,PROMO-014,In-Store,Cash,Completed,3101.18,232.59,0.0,3333.77,1359.82
ORD-017070,2023-08-26,CUST-02273,,PROMO-014,Mobile App,Apple Pay,Processing,571.05,42.83,9.83,623.71,301.19
ORD-017071,2023-05-05,CUST-00717,,PROMO-014,Website,Cash,Completed,463.83,34.79,1.25,499.87,175.37
ORD-017072,2024-10-10,CUST-00852,,PROMO-014,Mobile App,Gift Card,Processing,1231.38,92.35,7.35,1331.08,591.07
ORD-017073,2024-03-24,CUST-00725,,PROMO-014,Marketplace,Apple Pay,Cancelled,297.8,22.34,4.58,324.72,159.2
ORD-017074,2023-04-11,CUST-01400,STORE-009,PROMO-014,In-Store,Gift Card,Shipped,1054.49,79.09,0.0,1133.58,574.35
ORD-017075,2024-11-15,CUST-01007,STORE-002,PROMO-014,In-Store,Debit Card,Completed,1414.78,106.11,0.0,1520.89,726.31
ORD-017076,2024-06-12,CUST-00548,STORE-012,PROMO-010,In-Store,Gift Card,Shipped,1552.24,116.42,0.0,1668.66,1100.03
ORD-017077,2024-04-05,CUST-00565,,PROMO-014,Website,Apple Pay,Completed,60.54,4.54,13.26,78.34,23.31
ORD-017078,2024-08-20,CUST-01522,,PROMO-014,Mobile App,Apple Pay,Processing,1679.01,125.93,14.05,1818.99,879.21
ORD-017079,2024-02-08,CUST-01175,,PROMO-014,Mobile App,PayPal,Shipped,791.31,59.35,1.66,852.32,386.05
ORD-017080,2023-09-18,CUST-01032,STORE-011,PROMO-014,In-Store,Gift Card,Completed,149.96,11.25,0.0,161.21,59.92
ORD-017081,2023-02-10,CUST-01332,,PROMO-014,Marketplace,Debit Card,Completed,1266.75,95.01,12.32,1374.08,643.63
ORD-017082,2024-10-06,CUST-00363,,PROMO-014,Phone,Gift Card,Completed,2084.87,156.37,3.02,2244.26,873.31
ORD-017083,2024-10-12,CUST-01999,,PROMO-014,Marketplace,Cash,Completed,2175.77,163.18,15.86,2354.81,1094.11
ORD-017084,2024-04-10,CUST-02759,,PROMO-014,Phone,Apple Pay,Processing,667.36,50.05,6.52,723.93,268.66
ORD-017085,2024-01-24,CUST-00653,STORE-013,PROMO-014,In-Store,Debit Card,Processing,6476.04,485.7,0.0,6961.74,3061.44
ORD-017086,2024-11-25,CUST-02587,STORE-008,PROMO-014,In-Store,Gift Card,Completed,3620.35,271.53,0.0,3891.88,1191.4
ORD-017087,2024-11-22,CUST-01048,,PROMO-014,Website,Gift Card,Processing,811.59,60.87,6.09,878.55,377.08
ORD-017088,2024-09-06,CUST-01361,STORE-009,PROMO-014,In-Store,Cash,Completed,1555.66,116.67,0.0,1672.33,644.24
ORD-017089,2023-11-11,CUST-00379,STORE-015,PROMO-014,In-Store,Credit Card,Completed,4974.65,373.1,0.0,5347.75,1821.56
ORD-017090,2024-04-08,CUST-02495,,PROMO-014,Website,Credit Card,Cancelled,283.2,21.24,2.77,307.21,107.4
ORD-017091,2023-07-18,CUST-02416,,PROMO-014,Phone,Credit Card,Completed,718.38,53.88,8.42,780.68,373.7
ORD-017092,2023-04-13,CUST-02948,STORE-013,PROMO-014,In-Store,Debit Card,Completed,2941.74,220.63,0.0,3162.37,1335.42
ORD-017093,2023-09-14,CUST-00427,,PROMO-014,Website,Cash,Shipped,171.4,12.86,11.29,195.55,66.14
ORD-017094,2024-02-06,CUST-00953,,PROMO-014,Website,Cash,Completed,1073.78,80.53,1.25,1155.56,500.25
ORD-017095,2024-06-02,CUST-00159,STORE-008,PROMO-014,In-Store,Debit Card,Completed,1294.82,97.11,0.0,1391.93,675.78
ORD-017096,2023-05-15,CUST-01055,,PROMO-014,Marketplace,Cash,Returned,1961.55,147.12,2.44,2111.11,727.76
ORD-017097,2023-11-11,CUST-01917,STORE-003,PROMO-014,In-Store,Credit Card,Completed,1188.45,89.13,0.0,1277.58,641.58
ORD-017098,2023-10-07,CUST-01804,,PROMO-014,Marketplace,Cash,Completed,4277.76,320.83,14.59,4613.18,2104.56
ORD-017099,2024-03-06,CUST-01842,STORE-004,PROMO-014,In-Store,Debit Card,Cancelled,2153.3,161.5,0.0,2314.8,1149.56
ORD-017100,2023-12-08,CUST-00272,STORE-006,PROMO-014,In-Store,Cash,Cancelled,687.3,51.55,0.0,738.85,314.36
ORD-017101,2024-10-09,CUST-00523,STORE-002,PROMO-014,In-Store,Credit Card,Completed,8637.44,647.81,0.0,9285.25,4491.24
ORD-017102,2024-04-26,CUST-01018,,PROMO-014,Phone,Gift Card,Completed,1820.14,136.51,13.8,1970.45,832.01
ORD-017103,2023-02-24,CUST-02801,,PROMO-014,Website,Debit Card,Completed,25.85,1.94,14.12,41.91,14.41
ORD-017104,2023-01-29,CUST-00011,STORE-001,PROMO-014,In-Store,Debit Card,Processing,1048.96,78.67,0.0,1127.63,517.57
ORD-017105,2023-05-13,CUST-02011,,PROMO-014,Mobile App,Cash,Completed,189.01,14.18,8.75,211.94,98.41
ORD-017106,2024-06-07,CUST-02174,STORE-015,PROMO-014,Mobile App,Apple Pay,Processing,267.47,20.06,13.18,300.71,130.7
ORD-017107,2024-01-22,CUST-01428,STORE-005,PROMO-014,In-Store,Cash,Completed,1762.04,132.15,0.0,1894.19,787.39
ORD-017108,2024-04-15,CUST-00490,,PROMO-014,Marketplace,Cash,Cancelled,102.72,7.7,1.43,111.85,43.44
ORD-017109,2024-02-20,CUST-01076,STORE-014,PROMO-014,In-Store,Gift Card,Cancelled,2653.79,199.03,0.0,2852.82,1467.5
ORD-017110,2024-09-06,CUST-02760,STORE-004,PROMO-014,Marketplace,Gift Card,Completed,904.43,67.83,5.3,977.56,475.46
ORD-017111,2023-11-17,CUST-02864,,PROMO-014,Mobile App,Credit Card,Completed,111.38,8.35,14.07,133.8,66.58
ORD-017112,2023-12-07,CUST-01561,,PROMO-014,Website,Cash,Returned,1077.34,80.8,6.46,1164.6,597.88
ORD-017113,2023-06-16,CUST-02210,,PROMO-004,Marketplace,Credit Card,Returned,815.52,61.16,11.77,888.45,249.5
ORD-017114,2024-02-07,CUST-01349,,PROMO-014,Website,Apple Pay,Returned,4758.42,356.88,14.5,5129.8,2761.88
ORD-017115,2024-07-20,CUST-02730,,PROMO-014,Marketplace,Credit Card,Processing,689.03,51.68,6.14,746.85,318.34
ORD-017116,2023-09-19,CUST-01397,,PROMO-014,Phone,Debit Card,Completed,2532.76,189.96,6.11,2728.83,968.98
ORD-017117,2024-09-09,CUST-00550,,PROMO-014,Website,Gift Card,Completed,2982.65,223.7,2.27,3208.62,1418.71
ORD-017118,2024-11-07,CUST-00868,STORE-015,PROMO-014,In-Store,Gift Card,Cancelled,3159.28,236.95,0.0,3396.23,1739.03
ORD-017119,2024-08-22,CUST-00334,STORE-001,PROMO-014,In-Store,Gift Card,Completed,3424.23,256.82,0.0,3681.05,1243.86
ORD-017120,2024-10-02,CUST-01824,STORE-008,PROMO-014,Website,Cash,Completed,589.02,44.18,13.73,646.93,305.2
ORD-017121,2023-10-24,CUST-01578,,PROMO-014,Mobile App,Cash,Returned,521.7,39.13,1.81,562.64,269.98
ORD-017122,2024-04-03,CUST-01753,STORE-009,PROMO-014,In-Store,Debit Card,Returned,1632.59,122.44,0.0,1755.03,884.04
ORD-017123,2024-01-19,CUST-00670,,PROMO-014,Website,Credit Card,Returned,828.5,62.14,7.18,897.82,360.64
ORD-017124,2023-07-30,CUST-01695,STORE-001,PROMO-014,In-Store,Gift Card,Completed,952.15,71.41,0.0,1023.56,309.55
ORD-017125,2023-05-27,CUST-00269,STORE-003,PROMO-014,In-Store,Debit Card,Cancelled,937.96,70.35,0.0,1008.31,450.95
ORD-017126,2024-01-26,CUST-00426,STORE-009,PROMO-014,Mobile App,Gift Card,Completed,3732.47,279.94,1.13,4013.54,2120.62
ORD-017127,2024-10-26,CUST-00519,,PROMO-014,Website,Gift Card,Completed,2994.37,224.58,10.83,3229.78,1608.8
ORD-017128,2023-04-02,CUST-00029,STORE-010,PROMO-003,Website,Gift Card,Completed,2784.6,208.84,14.97,3008.41,1335.52
ORD-017129,2023-04-11,CUST-01228,STORE-005,PROMO-014,Website,Apple Pay,Completed,778.23,58.37,6.39,842.99,400.62
ORD-017130,2024-10-30,CUST-00699,,PROMO-014,Phone,Debit Card,Completed,3392.37,254.43,2.66,3649.46,1352.58
ORD-017131,2023-07-26,CUST-02991,STORE-010,PROMO-014,In-Store,Credit Card,Completed,2446.48,183.49,0.0,2629.97,1179.24
ORD-017132,2024-01-01,CUST-02092,STORE-005,PROMO-014,In-Store,Debit Card,Completed,4671.39,350.35,0.0,5021.74,2590.64
ORD-017133,2024-10-25,CUST-00388,STORE-003,PROMO-014,In-Store,Cash,Completed,1504.59,112.84,0.0,1617.43,597.52
ORD-017134,2024-08-07,CUST-01602,,PROMO-014,Marketplace,PayPal,Completed,1147.76,86.08,11.11,1244.95,658.29
ORD-017135,2023-09-13,CUST-00372,STORE-012,PROMO-014,Marketplace,Gift Card,Completed,87.04,6.53,8.41,101.98,36.12
ORD-017136,2024-01-05,CUST-00030,,PROMO-008,Phone,PayPal,Completed,492.39,36.93,12.65,541.97,204.12
ORD-017137,2023-09-21,CUST-01597,,PROMO-014,Marketplace,Debit Card,Completed,1935.22,145.14,1.79,2082.15,1042.21
ORD-017138,2024-09-11,CUST-02182,,PROMO-011,Website,Gift Card,Returned,1492.41,111.93,15.94,1620.28,781.51
ORD-017139,2024-06-30,CUST-01839,,PROMO-014,Marketplace,PayPal,Completed,230.57,17.29,14.13,261.99,131.26
ORD-017140,2024-06-13,CUST-00952,STORE-005,PROMO-014,In-Store,Cash,Completed,1588.06,119.1,0.0,1707.16,610.66
ORD-017141,2024-05-31,CUST-00152,,PROMO-014,Phone,Cash,Completed,526.7,39.5,6.62,572.82,304.56
ORD-017142,2023-06-27,CUST-00139,STORE-013,PROMO-004,Website,Apple Pay,Completed,580.05,43.5,1.99,625.54,260.79
ORD-017143,2024-05-03,CUST-01268,,PROMO-014,Phone,PayPal,Completed,2609.44,195.71,13.18,2818.33,1329.69
ORD-017144,2024-05-08,CUST-00922,STORE-001,PROMO-014,In-Store,Debit Card,Shipped,228.87,17.17,0.0,246.04,75.96
ORD-017145,2023-04-16,CUST-01762,,PROMO-014,Website,Apple Pay,Shipped,6692.86,501.96,7.58,7202.4,3092.49
ORD-017146,2024-03-21,CUST-02941,STORE-009,PROMO-009,Phone,Debit Card,Returned,1111.58,83.37,0.33,1195.28,535.82
ORD-017147,2024-08-04,CUST-02270,STORE-010,PROMO-014,In-Store,Credit Card,Completed,485.12,36.38,0.0,521.5,186.48
ORD-017148,2024-05-29,CUST-00936,,PROMO-014,Mobile App,Cash,Completed,167.07,12.53,5.07,184.67,99.87
ORD-017149,2024-03-22,CUST-01471,,PROMO-014,Marketplace,Credit Card,Completed,237.36,17.8,5.09,260.25,125.98
ORD-017150,2024-12-21,CUST-02176,STORE-009,PROMO-014,Phone,Credit Card,Returned,1233.26,92.49,1.16,1326.91,555.22
ORD-017151,2023-05-18,CUST-00123,,PROMO-014,Phone,Cash,Returned,3026.09,226.96,3.16,3256.21,1445.82
ORD-017152,2024-12-31,CUST-01049,STORE-011,PROMO-014,In-Store,Cash,Processing,1240.94,93.07,0.0,1334.01,633.25
ORD-017153,2023-05-08,CUST-00402,,PROMO-014,Website,Gift Card,Completed,105.36,7.9,15.57,128.83,31.8
ORD-017154,2023-11-25,CUST-01878,STORE-013,PROMO-006,Mobile App,Gift Card,Completed,914.3,68.57,15.28,998.15,466.56
ORD-017155,2023-08-25,CUST-02827,STORE-009,PROMO-005,In-Store,Cash,Completed,1466.24,109.97,0.0,1576.21,778.77
ORD-017156,2023-07-04,CUST-00315,,PROMO-014,Phone,Credit Card,Processing,2234.7,167.6,1.61,2403.91,810.93
ORD-017157,2023-06-28,CUST-00637,,PROMO-014,Marketplace,Apple Pay,Processing,405.5,30.41,1.63,437.54,195.54
ORD-017158,2023-08-06,CUST-00547,STORE-009,PROMO-014,Website,Cash,Completed,692.8,51.96,13.67,758.43,260.86
ORD-017159,2024-07-13,CUST-02538,,PROMO-014,Marketplace,Debit Card,Completed,789.68,59.23,7.79,856.7,448.32
ORD-017160,2023-05-29,CUST-00678,,PROMO-014,Mobile App,Gift Card,Completed,196.22,14.72,10.06,221.0,59.72
ORD-017161,2024-06-21,CUST-00873,STORE-007,PROMO-014,Phone,Gift Card,Completed,45.77,3.43,13.53,62.73,15.58
ORD-017162,2024-05-11,CUST-01908,STORE-014,PROMO-014,In-Store,Credit Card,Completed,384.32,28.82,0.0,413.14,200.37
ORD-017163,2024-02-22,CUST-01321,,PROMO-014,Mobile App,Cash,Shipped,4836.3,362.72,5.6,5204.62,1604.7
ORD-017164,2023-03-24,CUST-02274,STORE-011,PROMO-003,Mobile App,PayPal,Cancelled,5103.38,382.75,2.24,5488.37,1768.4
ORD-017165,2024-06-14,CUST-01479,,PROMO-014,Phone,Gift Card,Completed,3186.16,238.96,1.97,3427.09,1680.69
ORD-017166,2024-01-14,CUST-00528,,PROMO-014,Marketplace,Debit Card,Processing,2720.0,204.0,6.3,2930.3,1299.36
ORD-017167,2023-12-07,CUST-02891,,PROMO-014,Phone,PayPal,Completed,488.08,36.61,0.83,525.52,282.78
ORD-017168,2024-12-26,CUST-02337,STORE-006,PROMO-014,Marketplace,Gift Card,Completed,2741.04,205.58,3.51,2950.13,863.88
ORD-017169,2023-10-18,CUST-01135,,PROMO-014,Website,Gift Card,Completed,1217.24,91.29,15.19,1323.72,450.28
ORD-017170,2024-04-12,CUST-01515,,PROMO-014,Marketplace,Gift Card,Completed,4345.08,325.88,13.23,4684.19,2070.8
ORD-017171,2024-08-31,CUST-01719,STORE-003,PROMO-014,Mobile App,PayPal,Completed,2394.22,179.57,2.45,2576.24,1059.86
ORD-017172,2024-05-21,CUST-00892,,PROMO-014,Phone,PayPal,Returned,230.63,17.3,5.58,253.51,119.58
ORD-017173,2024-06-09,CUST-02103,,PROMO-010,Mobile App,Apple Pay,Shipped,184.98,13.87,7.74,206.59,58.58
ORD-017174,2024-04-11,CUST-00641,,PROMO-014,Marketplace,Credit Card,Completed,322.58,24.19,2.73,349.5,154.51
ORD-017175,2023-06-11,CUST-02530,,PROMO-014,Mobile App,Debit Card,Returned,1442.74,108.21,10.29,1561.24,673.06
ORD-017176,2024-03-25,CUST-02085,STORE-012,PROMO-014,Mobile App,Credit Card,Processing,1202.4,90.18,5.98,1298.56,578.42
ORD-017177,2023-12-28,CUST-00165,STORE-006,PROMO-007,In-Store,Credit Card,Completed,2004.57,150.34,0.0,2154.91,730.8
ORD-017178,2024-02-11,CUST-02161,,PROMO-014,Marketplace,PayPal,Completed,1941.71,145.63,6.18,2093.52,969.43
ORD-017179,2023-12-03,CUST-00230,STORE-013,PROMO-014,In-Store,Debit Card,Completed,1994.3,149.57,0.0,2143.87,1143.3
ORD-017180,2024-03-12,CUST-00816,,PROMO-014,Marketplace,PayPal,Returned,1159.64,86.97,11.13,1257.74,604.29
ORD-017181,2023-06-01,CUST-00577,STORE-006,PROMO-014,Website,Debit Card,Shipped,277.62,20.82,10.59,309.03,121.68
ORD-017182,2023-12-14,CUST-02800,,PROMO-014,Phone,Apple Pay,Returned,2268.42,170.13,15.66,2454.21,827.55
ORD-017183,2023-01-26,CUST-01948,,PROMO-014,Phone,PayPal,Processing,146.11,10.96,6.15,163.22,71.13
ORD-017184,2023-01-01,CUST-01984,,PROMO-014,Marketplace,Apple Pay,Returned,2799.86,209.99,11.67,3021.52,1435.94
ORD-017185,2023-10-10,CUST-01300,,PROMO-014,Phone,Debit Card,Completed,795.6,59.67,9.67,864.94,383.2
ORD-017186,2023-08-08,CUST-00150,STORE-001,PROMO-014,Mobile App,Apple Pay,Shipped,1673.54,125.52,6.36,1805.42,722.92
ORD-017187,2024-01-13,CUST-01390,STORE-006,PROMO-014,Marketplace,Cash,Completed,2418.64,181.4,15.21,2615.25,1111.44
ORD-017188,2023-09-05,CUST-00064,STORE-004,PROMO-014,In-Store,Cash,Processing,774.91,58.12,0.0,833.03,347.36
ORD-017189,2024-06-25,CUST-02298,,PROMO-014,Mobile App,Debit Card,Completed,519.7,38.98,10.72,569.4,170.42
ORD-017190,2023-03-10,CUST-02883,,PROMO-014,Mobile App,Gift Card,Processing,150.6,11.3,9.69,171.59,84.52
ORD-017191,2024-07-22,CUST-00452,,PROMO-014,Marketplace,Debit Card,Completed,866.73,65.0,10.15,941.88,393.03
ORD-017192,2023-05-22,CUST-02922,,PROMO-014,Marketplace,Credit Card,Processing,2091.65,156.87,9.72,2258.24,1080.2
ORD-017193,2023-03-01,CUST-00369,,PROMO-014,Phone,Debit Card,Processing,1193.75,89.53,11.16,1294.44,441.15
ORD-017194,2023-11-14,CUST-01160,,PROMO-014,Phone,Gift Card,Cancelled,1002.94,75.22,14.22,1092.38,524.1
ORD-017195,2023-06-19,CUST-01946,,PROMO-014,Marketplace,Credit Card,Shipped,151.1,11.33,13.37,175.8,72.84
ORD-017196,2024-04-02,CUST-02529,,PROMO-014,Marketplace,Gift Card,Completed,202.86,15.21,13.69,231.76,120.81
ORD-017197,2024-03-31,CUST-02038,STORE-013,PROMO-009,In-Store,Credit Card,Cancelled,3980.73,298.55,0.0,4279.28,1377.93
ORD-017198,2023-09-18,CUST-01443,,PROMO-014,Marketplace,Cash,Completed,706.76,53.01,7.67,767.44,330.94
ORD-017199,2024-03-15,CUST-00927,,PROMO-009,Website,PayPal,Completed,413.17,30.99,1.81,445.97,232.52
ORD-017200,2023-01-11,CUST-01185,,PROMO-014,Marketplace,PayPal,Returned,630.36,47.28,3.11,680.75,332.86
ORD-017201,2024-03-30,CUST-01533,STORE-008,PROMO-009,Phone,Debit Card,Returned,1916.78,143.76,7.66,2068.2,955.24
ORD-017202,2024-05-04,CUST-00402,,PROMO-014,Mobile App,Debit Card,Shipped,6410.85,480.81,10.18,6901.84,2401.22
ORD-017203,2023-06-01,CUST-02668,STORE-014,PROMO-014,In-Store,Credit Card,Shipped,2742.19,205.66,0.0,2947.85,1386.85
ORD-017204,2024-05-24,CUST-00994,STORE-003,PROMO-014,In-Store,Debit Card,Cancelled,650.33,48.77,0.0,699.1,273.69
ORD-017205,2024-11-26,CUST-02954,,PROMO-014,Phone,Debit Card,Returned,498.16,37.36,4.67,540.19,292.76
ORD-017206,2023-04-02,CUST-01464,STORE-012,PROMO-014,Marketplace,Credit Card,Completed,125.27,9.4,8.4,143.07,51.74
ORD-017207,2024-09-25,CUST-02881,,PROMO-014,Phone,Gift Card,Completed,626.6,47.0,5.66,679.26,271.62
ORD-017208,2023-10-30,CUST-02346,STORE-007,PROMO-014,In-Store,Credit Card,Returned,191.73,14.38,0.0,206.11,77.29
ORD-017209,2023-06-21,CUST-00392,,PROMO-014,Phone,Apple Pay,Returned,138.93,10.42,12.33,161.68,59.53
ORD-017210,2023-05-04,CUST-02468,,PROMO-014,Website,Debit Card,Shipped,1431.81,107.39,7.96,1547.16,638.7
ORD-017211,2023-09-07,CUST-00200,STORE-009,PROMO-014,Website,Apple Pay,Completed,808.68,60.65,12.1,881.43,368.19
ORD-017212,2024-07-19,CUST-00106,STORE-007,PROMO-014,In-Store,Credit Card,Processing,2207.22,165.54,0.0,2372.76,1176.33
ORD-017213,2024-06-12,CUST-02895,,PROMO-010,Website,Cash,Processing,3033.29,227.5,2.44,3263.23,1425.44
ORD-017214,2024-04-23,CUST-01214,,PROMO-014,Marketplace,Credit Card,Completed,1066.09,79.96,14.58,1160.63,496.87
ORD-017215,2023-04-13,CUST-01648,STORE-002,PROMO-014,In-Store,Gift Card,Shipped,1857.75,139.33,0.0,1997.08,1018.65
ORD-017216,2023-04-23,CUST-01074,,PROMO-014,Phone,Debit Card,Cancelled,192.64,14.45,14.67,221.76,96.9
ORD-017217,2024-07-04,CUST-01032,STORE-012,PROMO-014,Marketplace,Gift Card,Completed,2559.31,191.95,13.69,2764.95,1188.74
ORD-017218,2024-10-18,CUST-00361,STORE-003,PROMO-014,In-Store,Credit Card,Completed,1663.45,124.76,0.0,1788.21,837.39
ORD-017219,2024-02-24,CUST-01947,,PROMO-014,Mobile App,Cash,Processing,559.95,42.0,2.47,604.42,302.47
ORD-017220,2023-02-17,CUST-02328,STORE-002,PROMO-014,In-Store,Debit Card,Completed,2551.71,191.38,0.0,2743.09,1234.38
ORD-017221,2023-04-25,CUST-00496,,PROMO-014,Phone,Apple Pay,Processing,25.85,1.94,11.19,38.98,14.41
ORD-017222,2024-07-26,CUST-02045,,PROMO-014,Marketplace,Credit Card,Cancelled,3205.76,240.43,5.3,3451.49,1654.37
ORD-017223,2023-03-24,CUST-01945,,PROMO-014,Marketplace,Cash,Returned,1942.23,145.67,3.39,2091.29,1013.67
ORD-017224,2023-02-02,CUST-02408,STORE-015,PROMO-014,In-Store,Cash,Returned,1234.83,92.61,0.0,1327.44,637.66
ORD-017225,2023-04-18,CUST-01708,,PROMO-014,Phone,Credit Card,Returned,2321.99,174.15,3.13,2499.27,1206.53
ORD-017226,2023-12-12,CUST-01639,,PROMO-014,Phone,Apple Pay,Completed,1205.5,90.41,13.65,1309.56,448.94
ORD-017227,2023-07-30,CUST-02222,,PROMO-014,Phone,Apple Pay,Shipped,135.46,10.16,2.8,148.42,70.5
ORD-017228,2023-05-16,CUST-01307,STORE-010,PROMO-014,Mobile App,Apple Pay,Completed,210.08,15.76,8.62,234.46,93.48
ORD-017229,2024-12-01,CUST-00765,,PROMO-014,Phone,PayPal,Completed,143.9,10.79,0.25,154.94,48.16
ORD-017230,2023-08-10,CUST-01356,,PROMO-005,Website,Credit Card,Completed,2097.55,157.32,15.3,2270.17,1129.59
ORD-017231,2024-06-04,CUST-00110,,PROMO-010,Website,Gift Card,Completed,1049.22,78.69,9.13,1137.04,316.6
ORD-017232,2024-02-10,CUST-00719,,PROMO-014,Mobile App,Debit Card,Cancelled,342.8,25.71,14.2,382.71,132.28
ORD-017233,2023-02-06,CUST-01667,,PROMO-014,Mobile App,Debit Card,Completed,91.93,6.89,9.36,108.18,48.08
ORD-017234,2024-10-27,CUST-01197,,PROMO-014,Mobile App,Cash,Completed,1422.48,106.69,6.28,1535.45,685.89
ORD-017235,2023-03-09,CUST-00032,,PROMO-014,Marketplace,PayPal,Completed,7679.93,575.99,10.81,8266.73,3865.21
ORD-017236,2024-12-28,CUST-01249,STORE-001,PROMO-013,Website,Debit Card,Completed,65.32,4.9,9.1,79.32,32.33
ORD-017237,2023-10-12,CUST-02379,,PROMO-014,Mobile App,Credit Card,Returned,1827.68,137.08,10.41,1975.17,1026.96
ORD-017238,2023-07-08,CUST-00008,STORE-009,PROMO-014,Phone,PayPal,Cancelled,1730.46,129.78,7.03,1867.27,623.3
ORD-017239,2024-03-02,CUST-02311,,PROMO-014,Phone,PayPal,Completed,1277.3,95.8,3.38,1376.48,712.94
ORD-017240,2024-04-17,CUST-02677,,PROMO-014,Marketplace,Debit Card,Completed,589.96,44.25,3.57,637.78,308.61
